id,name,description,amount,isMandatory,isRefundable
9850,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9843,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9630,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9737,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9675,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9722,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9766,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9598,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9796,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9508,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9772,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9496,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9704,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9532,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9709,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9544,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9574,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9573,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9614,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9829,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9552,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9622,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9638,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9519,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9826,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9505,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9842,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9701,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9666,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9762,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9526,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9740,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9589,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9651,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9627,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9484,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9644,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9861,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9501,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9458,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9860,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9502,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9723,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9834,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9607,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9621,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9533,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9677,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9617,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9712,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9854,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9540,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9561,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9793,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9593,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9664,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9797,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9538,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9756,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9489,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9671,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9741,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9628,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9779,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9865,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9499,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9753,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9801,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9802,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9839,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9576,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9795,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9831,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9595,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9828,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9522,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9758,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9601,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9585,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9646,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9751,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9798,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9582,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9706,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9791,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9830,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9735,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9539,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9460,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9554,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9520,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9732,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9541,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9495,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9476,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9570,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9726,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9524,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9727,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9718,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9625,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9760,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9652,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9759,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9629,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9569,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9821,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9473,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9752,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9482,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9866,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9841,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9550,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9859,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9497,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9856,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9494,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9568,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9851,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9711,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9610,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9618,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9668,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9733,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9663,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9603,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9566,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9615,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9734,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9858,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9558,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9478,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9636,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9586,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9504,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9591,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9643,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9804,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9662,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9616,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9468,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9714,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9517,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9790,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9840,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9510,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9864,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9459,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9534,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9567,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9769,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9739,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9805,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9765,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9806,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9868,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9516,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9583,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9764,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9672,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9693,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9836,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9667,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9642,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9620,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9736,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9472,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9686,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9747,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9490,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9560,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9696,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9679,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9528,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9699,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9702,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9784,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9730,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9653,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9649,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9788,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9597,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9525,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9537,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9847,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9785,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9713,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9578,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9780,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9547,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9645,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9485,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9853,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9470,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9782,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9674,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9562,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9565,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9750,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9846,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9770,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9531,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9848,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9823,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9463,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9632,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9635,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9665,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9724,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9763,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9774,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9500,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9551,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9613,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9863,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9545,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9467,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9700,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9523,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9731,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9481,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9773,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9587,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9503,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9602,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9777,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9755,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9710,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9855,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9687,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9572,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9475,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9600,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9606,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9689,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9803,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9542,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9608,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9555,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9688,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9789,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9692,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9466,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9599,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9535,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9527,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9604,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9690,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9515,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9605,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9695,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9670,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9477,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9832,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9862,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9835,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9513,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9783,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9852,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9825,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9725,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9807,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9678,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9461,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9575,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9546,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9824,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9580,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9681,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9748,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9650,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9799,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9857,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9845,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9543,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9827,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9486,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9553,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9781,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9746,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9744,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9787,Screening Fee,An administrative fee for processing the tenant,4500,True,False
9521,Screening Fee,An administrative fee for processing the tenant,4500,True,False
703,Screening Fee,An administrative fee for processing the tenant,5500,True,False
726,Screening Fee,An administrative fee for processing the tenant,5500,True,False
706,Screening Fee,An administrative fee for processing the tenant,5500,True,False
686,Screening Fee,An administrative fee for processing the tenant,5500,True,False
689,Screening Fee,An administrative fee for processing the tenant,5500,True,False
739,Screening Fee,An administrative fee for processing the tenant,5500,True,False
718,Screening Fee,An administrative fee for processing the tenant,5500,True,False
724,Screening Fee,An administrative fee for processing the tenant,5500,True,False
690,Screening Fee,An administrative fee for processing the tenant,5500,True,False
717,Screening Fee,An administrative fee for processing the tenant,5500,True,False
712,Screening Fee,An administrative fee for processing the tenant,5500,True,False
733,Screening Fee,An administrative fee for processing the tenant,5500,True,False
5552,Screening Fee,An administrative fee for processing the tenant,5500,True,False
5495,Screening Fee,An administrative fee for processing the tenant,5500,True,False
5540,Screening Fee,An administrative fee for processing the tenant,5500,True,False
5517,Screening Fee,An administrative fee for processing the tenant,5500,True,False
5553,Screening Fee,An administrative fee for processing the tenant,5500,True,False
5526,Screening Fee,An administrative fee for processing the tenant,5500,True,False
5551,Screening Fee,An administrative fee for processing the tenant,5500,True,False
5515,Screening Fee,An administrative fee for processing the tenant,5500,True,False
5560,Screening Fee,An administrative fee for processing the tenant,5500,True,False
5527,Screening Fee,An administrative fee for processing the tenant,5500,True,False
8228,Screening Fee,An administrative fee for processing the tenant,4500,True,False
8238,Screening Fee,An administrative fee for processing the tenant,4500,True,False
8220,Screening Fee,An administrative fee for processing the tenant,4500,True,False
8219,Screening Fee,An administrative fee for processing the tenant,4500,True,False
8226,Screening Fee,An administrative fee for processing the tenant,4500,True,False
8217,Screening Fee,An administrative fee for processing the tenant,4500,True,False
8241,Screening Fee,An administrative fee for processing the tenant,4500,True,False
8204,Screening Fee,An administrative fee for processing the tenant,4500,True,False
8210,Screening Fee,An administrative fee for processing the tenant,4500,True,False
8231,Screening Fee,An administrative fee for processing the tenant,4500,True,False
8224,Screening Fee,An administrative fee for processing the tenant,4500,True,False
8205,Screening Fee,An administrative fee for processing the tenant,4500,True,False
8230,Screening Fee,An administrative fee for processing the tenant,4500,True,False
8237,Screening Fee,An administrative fee for processing the tenant,4500,True,False
8234,Screening Fee,An administrative fee for processing the tenant,4500,True,False
8229,Screening Fee,An administrative fee for processing the tenant,4500,True,False
8233,Screening Fee,An administrative fee for processing the tenant,4500,True,False
8209,Screening Fee,An administrative fee for processing the tenant,4500,True,False
8214,Screening Fee,An administrative fee for processing the tenant,4500,True,False
1429,Screening Fee,An administrative fee for processing the tenant,4500,True,False
1400,Screening Fee,An administrative fee for processing the tenant,4500,True,False
1380,Screening Fee,An administrative fee for processing the tenant,4500,True,False
1370,Screening Fee,An administrative fee for processing the tenant,4500,True,False
1376,Screening Fee,An administrative fee for processing the tenant,4500,True,False
1407,Screening Fee,An administrative fee for processing the tenant,4500,True,False
1358,Screening Fee,An administrative fee for processing the tenant,4500,True,False
1432,Screening Fee,An administrative fee for processing the tenant,4500,True,False
1364,Screening Fee,An administrative fee for processing the tenant,4500,True,False
1359,Screening Fee,An administrative fee for processing the tenant,4500,True,False
1402,Screening Fee,An administrative fee for processing the tenant,4500,True,False
1372,Screening Fee,An administrative fee for processing the tenant,4500,True,False
1398,Screening Fee,An administrative fee for processing the tenant,4500,True,False
1414,Screening Fee,An administrative fee for processing the tenant,4500,True,False
1384,Screening Fee,An administrative fee for processing the tenant,4500,True,False
1424,Screening Fee,An administrative fee for processing the tenant,4500,True,False
1346,Screening Fee,An administrative fee for processing the tenant,4500,True,False
8283,Screening Fee,An administrative fee for processing the tenant,5500,True,False
8282,Screening Fee,An administrative fee for processing the tenant,5500,True,False
8280,Screening Fee,An administrative fee for processing the tenant,5500,True,False
8289,Screening Fee,An administrative fee for processing the tenant,5500,True,False
8295,Screening Fee,An administrative fee for processing the tenant,5500,True,False
8291,Screening Fee,An administrative fee for processing the tenant,5500,True,False
8288,Screening Fee,An administrative fee for processing the tenant,5500,True,False
8273,Screening Fee,An administrative fee for processing the tenant,5500,True,False
589,Screening Fee,An administrative fee for processing the tenant,4500,True,False
564,Screening Fee,An administrative fee for processing the tenant,4500,True,False
533,Screening Fee,An administrative fee for processing the tenant,4500,True,False
543,Screening Fee,An administrative fee for processing the tenant,4500,True,False
599,Screening Fee,An administrative fee for processing the tenant,4500,True,False
522,Screening Fee,An administrative fee for processing the tenant,4500,True,False
569,Screening Fee,An administrative fee for processing the tenant,4500,True,False
551,Screening Fee,An administrative fee for processing the tenant,4500,True,False
546,Screening Fee,An administrative fee for processing the tenant,4500,True,False
554,Screening Fee,An administrative fee for processing the tenant,4500,True,False
575,Screening Fee,An administrative fee for processing the tenant,4500,True,False
542,Screening Fee,An administrative fee for processing the tenant,4500,True,False
529,Screening Fee,An administrative fee for processing the tenant,4500,True,False
548,Screening Fee,An administrative fee for processing the tenant,4500,True,False
588,Screening Fee,An administrative fee for processing the tenant,4500,True,False
536,Screening Fee,An administrative fee for processing the tenant,4500,True,False
1341,Screening Fee,An administrative fee for processing the tenant,4500,True,False
1277,Screening Fee,An administrative fee for processing the tenant,4500,True,False
1316,Screening Fee,An administrative fee for processing the tenant,4500,True,False
1308,Screening Fee,An administrative fee for processing the tenant,4500,True,False
1232,Screening Fee,An administrative fee for processing the tenant,4500,True,False
1212,Screening Fee,An administrative fee for processing the tenant,4500,True,False
1251,Screening Fee,An administrative fee for processing the tenant,4500,True,False
1284,Screening Fee,An administrative fee for processing the tenant,4500,True,False
1227,Screening Fee,An administrative fee for processing the tenant,4500,True,False
1209,Screening Fee,An administrative fee for processing the tenant,4500,True,False
1234,Screening Fee,An administrative fee for processing the tenant,4500,True,False
1258,Screening Fee,An administrative fee for processing the tenant,4500,True,False
1231,Screening Fee,An administrative fee for processing the tenant,4500,True,False
1290,Screening Fee,An administrative fee for processing the tenant,4500,True,False
1211,Screening Fee,An administrative fee for processing the tenant,4500,True,False
1302,Screening Fee,An administrative fee for processing the tenant,4500,True,False
1331,Screening Fee,An administrative fee for processing the tenant,4500,True,False
1265,Screening Fee,An administrative fee for processing the tenant,4500,True,False
1283,Screening Fee,An administrative fee for processing the tenant,4500,True,False
1205,Screening Fee,An administrative fee for processing the tenant,4500,True,False
1329,Screening Fee,An administrative fee for processing the tenant,4500,True,False
1223,Screening Fee,An administrative fee for processing the tenant,4500,True,False
1263,Screening Fee,An administrative fee for processing the tenant,4500,True,False
1249,Screening Fee,An administrative fee for processing the tenant,4500,True,False
1280,Screening Fee,An administrative fee for processing the tenant,4500,True,False
1327,Screening Fee,An administrative fee for processing the tenant,4500,True,False
1309,Screening Fee,An administrative fee for processing the tenant,4500,True,False
1332,Screening Fee,An administrative fee for processing the tenant,4500,True,False
1330,Screening Fee,An administrative fee for processing the tenant,4500,True,False
1244,Screening Fee,An administrative fee for processing the tenant,4500,True,False
1342,Screening Fee,An administrative fee for processing the tenant,4500,True,False
1185,Screening Fee,An administrative fee for processing the tenant,5500,True,False
1161,Screening Fee,An administrative fee for processing the tenant,5500,True,False
1182,Screening Fee,An administrative fee for processing the tenant,5500,True,False
1192,Screening Fee,An administrative fee for processing the tenant,5500,True,False
1074,Screening Fee,An administrative fee for processing the tenant,5500,True,False
1170,Screening Fee,An administrative fee for processing the tenant,5500,True,False
1015,Screening Fee,An administrative fee for processing the tenant,5500,True,False
1080,Screening Fee,An administrative fee for processing the tenant,5500,True,False
1097,Screening Fee,An administrative fee for processing the tenant,5500,True,False
1099,Screening Fee,An administrative fee for processing the tenant,5500,True,False
1069,Screening Fee,An administrative fee for processing the tenant,5500,True,False
1022,Screening Fee,An administrative fee for processing the tenant,5500,True,False
1048,Screening Fee,An administrative fee for processing the tenant,5500,True,False
1021,Screening Fee,An administrative fee for processing the tenant,5500,True,False
1024,Screening Fee,An administrative fee for processing the tenant,5500,True,False
1079,Screening Fee,An administrative fee for processing the tenant,5500,True,False
1098,Screening Fee,An administrative fee for processing the tenant,5500,True,False
1152,Screening Fee,An administrative fee for processing the tenant,5500,True,False
1041,Screening Fee,An administrative fee for processing the tenant,5500,True,False
1198,Screening Fee,An administrative fee for processing the tenant,5500,True,False
1029,Screening Fee,An administrative fee for processing the tenant,5500,True,False
3558,Screening Fee,An administrative fee for processing the tenant,4500,True,False
3558,Security Deposit,The security deposit,100000,True,True
3521,Screening Fee,An administrative fee for processing the tenant,4500,True,False
3521,Security Deposit,The security deposit,100000,True,True
3552,Screening Fee,An administrative fee for processing the tenant,4500,True,False
3552,Security Deposit,The security deposit,100000,True,True
3556,Screening Fee,An administrative fee for processing the tenant,4500,True,False
3556,Security Deposit,The security deposit,100000,True,True
3551,Screening Fee,An administrative fee for processing the tenant,4500,True,False
3551,Security Deposit,The security deposit,100000,True,True
3544,Screening Fee,An administrative fee for processing the tenant,4500,True,False
3544,Security Deposit,The security deposit,100000,True,True
3571,Screening Fee,An administrative fee for processing the tenant,4500,True,False
3571,Security Deposit,The security deposit,100000,True,True
3519,Screening Fee,An administrative fee for processing the tenant,4500,True,False
3519,Security Deposit,The security deposit,100000,True,True
3568,Screening Fee,An administrative fee for processing the tenant,4500,True,False
3568,Security Deposit,The security deposit,100000,True,True
3578,Screening Fee,An administrative fee for processing the tenant,4500,True,False
3578,Security Deposit,The security deposit,100000,True,True
3532,Screening Fee,An administrative fee for processing the tenant,4500,True,False
3532,Security Deposit,The security deposit,100000,True,True
3582,Screening Fee,An administrative fee for processing the tenant,4500,True,False
3582,Security Deposit,The security deposit,100000,True,True
3583,Screening Fee,An administrative fee for processing the tenant,4500,True,False
3583,Security Deposit,The security deposit,100000,True,True
3541,Screening Fee,An administrative fee for processing the tenant,4500,True,False
3541,Security Deposit,The security deposit,100000,True,True
3581,Screening Fee,An administrative fee for processing the tenant,4500,True,False
3581,Security Deposit,The security deposit,100000,True,True
3539,Screening Fee,An administrative fee for processing the tenant,4500,True,False
3539,Security Deposit,The security deposit,100000,True,True
3574,Screening Fee,An administrative fee for processing the tenant,4500,True,False
3574,Security Deposit,The security deposit,100000,True,True
3572,Screening Fee,An administrative fee for processing the tenant,4500,True,False
3572,Security Deposit,The security deposit,100000,True,True
3580,Screening Fee,An administrative fee for processing the tenant,4500,True,False
3580,Security Deposit,The security deposit,100000,True,True
3537,Screening Fee,An administrative fee for processing the tenant,4500,True,False
3537,Security Deposit,The security deposit,100000,True,True
